image,digital_annotation,handwritten_annotation,forged,forgery_annotations,filename,size,name,x,y,w,h,modified_area,entity,original_area
X51006556654.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556656.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006556657.png,0,0,1,"{""filename"": ""X51006556657.png"", ""size"": 2187811, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 441, ""y"": 308, ""width"": 11, ""height"": 15}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 407, ""y"": 308, ""width"": 11, ""height"": 14}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 347, ""y"": 467, ""width"": 11, ""height"": 18}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 316, ""y"": 466, ""width"": 11, ""height"": 19}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006556657.png,2187811,"['rect', 'rect', 'rect', 'rect']","[441, 407, 347, 316]","[308, 308, 467, 466]","[11, 11, 11, 11]","[15, 14, 18, 19]","[{'CPI': 'True'}, {'None': 'True'}, {'CPI': 'True'}, {'None': 'True'}]","['Metadata', 'Metadata', 'Metadata', 'Metadata']","['no', 'yes', 'no', 'yes']"
X51006556723.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556728.png,0,1,1,"{""filename"": ""X51006556728.png"", ""size"": 3046837, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 388, ""y"": 302, ""width"": 123, ""height"": 24}, ""region_attributes"": {""Modified area"": {""CPO"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 295, ""y"": 460, ""width"": 113, ""height"": 27}, ""region_attributes"": {""Modified area"": {""CPO"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006556728.png,3046837,"['rect', 'rect']","[388, 295]","[302, 460]","[123, 113]","[24, 27]","[{'CPO': 'True'}, {'CPO': 'True'}]","['Metadata', 'Metadata']","['no', 'no']"
X51006556730.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006556734.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556738.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006556740.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556809.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556818.png,0,0,1,"{""filename"": ""X51006556818.png"", ""size"": 2230949, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 441, ""y"": 550, ""width"": 16, ""height"": 19}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 441, ""y"": 630, ""width"": 16, ""height"": 34}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 443, ""y"": 856, ""width"": 12, ""height"": 35}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 440, ""y"": 907, ""width"": 17, ""height"": 32}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006556818.png,2230949,"['rect', 'rect', 'rect', 'rect']","[441, 441, 443, 440]","[550, 630, 856, 907]","[16, 16, 12, 17]","[19, 34, 35, 32]","[{'CUT': 'True'}, {'CUT': 'True'}, {'CUT': 'True'}, {'CUT': 'True'}]","['Product', 'Total/payment', 'Total/payment', 'Total/payment']","['no', 'no', 'no', 'no']"
X51006556823.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556824.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556825.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556826.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556831.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556839.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556852.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006556861.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557115.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557161.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557164.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557168.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557170.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557178.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557179.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557185.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557187.png,0,0,1,"{""filename"": ""X51006557187.png"", ""size"": 2290615, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 492, ""y"": 307, ""width"": 14, ""height"": 16}, ""region_attributes"": {""Modified area"": {""CPO"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 392, ""y"": 463, ""width"": 13, ""height"": 22}, ""region_attributes"": {""Modified area"": {""CPO"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006557187.png,2290615,"['rect', 'rect']","[492, 392]","[307, 463]","[14, 13]","[16, 22]","[{'CPO': 'True'}, {'CPO': 'True'}]","['Metadata', 'Metadata']","['no', 'no']"
X51006557193.png,0,0,1,"{""filename"": ""X51006557193.png"", ""size"": 918167, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 395, ""y"": 357, ""width"": 23, ""height"": 20}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 306, ""y"": 517, ""width"": 24, ""height"": 22}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 218, ""y"": 495, ""width"": 21, ""height"": 20}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""kolourpaint""}}",X51006557193.png,918167,"['rect', 'rect', 'rect']","[395, 306, 218]","[357, 517, 495]","[23, 24, 21]","[20, 22, 20]","[{'CPI': 'True'}, {'CPI': 'True'}, {'None': 'True'}]","['Metadata', 'Metadata', 'Metadata']","['no', 'no', 'yes']"
X51006557196.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557198.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557199.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557202.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557208.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557209.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006557213.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619328.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619338.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619341.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619343.png,0,0,1,"{""filename"": ""X51006619343.png"", ""size"": 444484, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 259, ""y"": 1957, ""width"": 31, ""height"": 35}, ""region_attributes"": {""Modified area"": {""PIX"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006619343.png,444484,['rect'],[259],[1957],[31],[35],[{'PIX': 'True'}],['Metadata'],['no']
X51006619496.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619503.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619506.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619509.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619550.png,0,0,1,"{""filename"": ""X51006619550.png"", ""size"": 2319467, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 229, ""y"": 672, ""width"": 16, ""height"": 32}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 249, ""y"": 673, ""width"": 19, ""height"": 35}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 192, ""y"": 674, ""width"": 18, ""height"": 32}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 456, ""y"": 367, ""width"": 17, ""height"": 31}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Company"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 174, ""y"": 669, ""width"": 16, ""height"": 39}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006619550.png,2319467,"['rect', 'rect', 'rect', 'rect', 'rect']","[229, 249, 192, 456, 174]","[672, 673, 674, 367, 669]","[16, 19, 18, 17, 16]","[32, 35, 32, 31, 39]","[{'None': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'None': 'True'}, {'CPI': 'True'}]","['Metadata', 'Metadata', 'Metadata', 'Company', 'Metadata']","['yes', 'no', 'no', 'yes', 'no']"
X51006619564.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619566.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619569.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619694.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619696.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619697.png,0,0,1,"{""filename"": ""X51006619697.png"", ""size"": 509764, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 726, ""y"": 1045, ""width"": 24, ""height"": 50}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 650, ""y"": 1685, ""width"": 43, ""height"": 56}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 730, ""y"": 1787, ""width"": 20, ""height"": 51}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51006619697.png,509764,"['rect', 'rect', 'rect']","[726, 650, 730]","[1045, 1685, 1787]","[24, 43, 20]","[50, 56, 51]","[{'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}]","['Product', 'Total/payment', 'Total/payment']","['no', 'no', 'no']"
X51006619698.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619700.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619703.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619704.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619757.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619758.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619760.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619765.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619766.png,0,0,1,"{""filename"": ""X51006619766.png"", ""size"": 640974, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 475, ""y"": 883, ""width"": 14, ""height"": 32}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 474, ""y"": 1034, ""width"": 18, ""height"": 34}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 475, ""y"": 1184, ""width"": 16, ""height"": 35}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 474, ""y"": 1489, ""width"": 17, ""height"": 34}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 766, ""y"": 2047, ""width"": 19, ""height"": 35}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 790, ""y"": 2046, ""width"": 15, ""height"": 36}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 472, ""y"": 1337, ""width"": 18, ""height"": 38}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 471, ""y"": 1639, ""width"": 19, ""height"": 36}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 470, ""y"": 1793, ""width"": 20, ""height"": 35}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 472, ""y"": 1946, ""width"": 15, ""height"": 31}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 245, ""y"": 2044, ""width"": 22, ""height"": 36}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006619766.png,640974,"['rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect']","[475, 474, 475, 474, 766, 790, 472, 471, 470, 472, 245]","[883, 1034, 1184, 1489, 2047, 2046, 1337, 1639, 1793, 1946, 2044]","[14, 18, 16, 17, 19, 15, 18, 19, 20, 15, 22]","[32, 34, 35, 34, 35, 36, 38, 36, 35, 31, 36]","[{'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CUT': 'True'}, {'None': 'True'}, {'None': 'True'}, {'None': 'True'}, {'None': 'True'}, {'None': 'True'}]","['Product', 'Product', 'Product', 'Product', 'Total/payment', 'Total/payment', 'Product', 'Product', 'Product', 'Product', 'Total/payment']","['no', 'no', 'no', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes']"
X51006619772.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619777.png,0,0,1,"{""filename"": ""X51006619777.png"", ""size"": 3263732, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 511, ""y"": 339, ""width"": 91, ""height"": 40}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Company"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 568, ""y"": 588, ""width"": 92, ""height"": 42}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006619777.png,3263732,"['rect', 'rect']","[511, 568]","[339, 588]","[91, 92]","[40, 42]","[{'None': 'True'}, {'CPI': 'True'}]","['Company', 'Metadata']","['yes', 'no']"
X51006619779.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619782.png,0,0,1,"{""filename"": ""X51006619782.png"", ""size"": 3756251, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 719, ""y"": 839, ""width"": 41, ""height"": 44}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 790, ""y"": 843, ""width"": 24, ""height"": 39}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006619782.png,3756251,"['rect', 'rect']","[719, 790]","[839, 843]","[41, 24]","[44, 39]","[{'CPI': 'True'}, {'CPI': 'True'}]","['Metadata', 'Metadata']","['no', 'no']"
X51006619790.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619842.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006619854.png,0,0,1,"{""filename"": ""X51006619854.png"", ""size"": 649118, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 698, ""y"": 887, ""width"": 21, ""height"": 38}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""yes""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 720, ""y"": 887, ""width"": 13, ""height"": 37}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 717, ""y"": 1034, ""width"": 19, ""height"": 44}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 717, ""y"": 1086, ""width"": 18, ""height"": 40}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 713, ""y"": 1134, ""width"": 24, ""height"": 40}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint"", ""Comment"": ""Jai supprime les points par un chiffre de 2""}}",X51006619854.png,649118,"['rect', 'rect', 'rect', 'rect', 'rect']","[698, 720, 717, 717, 713]","[887, 887, 1034, 1086, 1134]","[21, 13, 19, 18, 24]","[38, 37, 44, 40, 40]","[{'None': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}]","['Product', 'Product', 'Total/payment', 'Total/payment', 'Total/payment']","['yes', 'no', 'no', 'no', 'no']"
X51006619862.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006620175.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006620181.png,0,0,1,"{""filename"": ""X51006620181.png"", ""size"": 1249665, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 298, ""y"": 1216, ""width"": 13, ""height"": 29}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 631, ""y"": 1215, ""width"": 11, ""height"": 30}, ""region_attributes"": {""Modified area"": {""None"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""yes""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006620181.png,1249665,"['rect', 'rect']","[298, 631]","[1216, 1215]","[13, 11]","[29, 30]","[{'CPI': 'True'}, {'None': 'True'}]","['Metadata', 'Metadata']","['no', 'yes']"
X51006620186.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006620187.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006620192.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006620414.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006620437.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006647932.png,0,1,1,"{""filename"": ""X51006647932.png"", ""size"": 351675, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 61, ""y"": 599, ""width"": 532, ""height"": 124}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Product"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 448, ""y"": 569, ""width"": 144, ""height"": 33}, ""region_attributes"": {""Modified area"": {""IMI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 464, ""y"": 931, ""width"": 98, ""height"": 30}, ""region_attributes"": {""Modified area"": {""IMI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""paint""}}",X51006647932.png,351675,"['rect', 'rect', 'rect']","[61, 448, 464]","[599, 569, 931]","[532, 144, 98]","[124, 33, 30]","[{'CUT': 'True'}, {'IMI': 'True'}, {'IMI': 'True'}]","['Product', 'Total/payment', 'Total/payment']","['no', 'no', 'no']"
X51006647984.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006679216.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006679222.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006733494.png,0,0,1,"{""filename"": ""X51006733494.png"", ""size"": 210399, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 164, ""y"": 1341, ""width"": 31, ""height"": 53}, ""region_attributes"": {""Modified area"": {""PIX"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006733494.png,210399,['rect'],[164],[1341],[31],[53],[{'PIX': 'True'}],['Total/payment'],['no']
X51006733495.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006856981.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006856982.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006857071.png,0,0,1,"{""filename"": ""X51006857071.png"", ""size"": 3599177, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 320, ""y"": 825, ""width"": 43, ""height"": 39}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Metadata"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp""}}",X51006857071.png,3599177,['rect'],[320],[825],[43],[39],[{'CPI': 'True'}],['Metadata'],['no']
X51006857137.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006857265.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006857540.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006867435.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006867436.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006882603.png,0,0,0,0,,,[],[],[],[],[],[],[],[]
X51006912959.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006912972.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006912974.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006912998.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006913007.png,0,1,0,0,,,[],[],[],[],[],[],[],[]
X51006913018.png,0,1,1,"{""filename"": ""X51006913018.png"", ""size"": 69739568, ""regions"": [{""shape_attributes"": {""name"": ""rect"", ""x"": 1521, ""y"": 1699, ""width"": 1877, ""height"": 5026}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Other"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2925, ""y"": 2404, ""width"": 243, ""height"": 101}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2913, ""y"": 2510, ""width"": 260, ""height"": 95}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2919, ""y"": 2605, ""width"": 249, ""height"": 95}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2925, ""y"": 2711, ""width"": 243, ""height"": 89}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2960, ""y"": 2812, ""width"": 47, ""height"": 83}, ""region_attributes"": {""Modified area"": {""CUT"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2433, ""y"": 3114, ""width"": 195, ""height"": 89}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2433, ""y"": 3215, ""width"": 195, ""height"": 95}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2957, ""y"": 3111, ""width"": 157, ""height"": 83}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}, {""shape_attributes"": {""name"": ""rect"", ""x"": 2963, ""y"": 3203, ""width"": 151, ""height"": 98}, ""region_attributes"": {""Modified area"": {""CPI"": ""True""}, ""Entity type"": ""Total/payment"", ""Original area"": ""no""}}], ""file_attributes"": {""Software used"": ""gimp"", ""Comment"": ""Jai retire la promotion du premier produit en faisant un copier/coller du bas du ticket (tout ce qui est juste en dessous de la promotion) et je lai deplace vers le haut pour recouvrir la promotion et ne pas avoir de ligne blanche.""}}",X51006913018.png,69739568,"['rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect', 'rect']","[1521, 2925, 2913, 2919, 2925, 2960, 2433, 2433, 2957, 2963]","[1699, 2404, 2510, 2605, 2711, 2812, 3114, 3215, 3111, 3203]","[1877, 243, 260, 249, 243, 47, 195, 195, 157, 151]","[5026, 101, 95, 95, 89, 83, 89, 95, 83, 98]","[{'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CUT': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}, {'CPI': 'True'}]","['Other', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment', 'Total/payment']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']"
